Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,Yes,Travel_Rarely,328,Sales,29,2,Marketing,1,141,3,Male,81,1,2,Sales Representative,2,Divorced,12097,13877,4,Y,Yes,24,4,4,80,1,19,1,1,6,17,7,0
39,Yes,Travel_Frequently,1346,Research & Development,5,2,Life Sciences,1,142,4,Male,38,1,3,Sales Representative,4,Single,5467,23386,2,Y,Yes,18,3,1,80,2,39,1,1,12,8,5,2
52,No,Travel_Frequently,1472,Human Resources,28,1,Technical Degree,1,143,1,Male,60,2,1,Laboratory Technician,4,Single,17530,4809,7,Y,Yes,18,3,4,80,3,16,2,4,4,2,14,2
57,No,Non-Travel,695,Sales,8,1,Marketing,1,144,4,Male,40,2,2,Sales Executive,2,Married,12720,17989,5,Y,No,22,3,3,80,2,35,4,2,22,5,0,12
56,No,Travel_Frequently,1021,Sales,27,3,Other,1,145,4,Male,75,2,4,Manufacturing Director,3,Divorced,17630,22883,3,Y,No,24,1,2,80,0,37,4,4,2,5,8,8
39,No,Travel_Frequently,108,Human Resources,11,2,Technical Degree,1,146,3,Male,68,1,1,Sales Representative,3,Single,7853,2997,5,Y,Yes,21,3,4,80,0,19,5,4,6,2,7,8
18,No,Non-Travel,626,Research & Development,8,3,Technical Degree,1,147,3,Female,37,4,1,Laboratory Technician,1,Single,1676,24154,9,Y,Yes,23,2,1,80,1,21,2,1,13,16,13,5
24,No,Travel_Frequently,1316,Human Resources,15,4,Life Sciences,1,148,3,Female,50,4,2,Manufacturing Director,4,Single,14427,3748,8,Y,No,21,3,1,80,1,39,2,2,20,8,8,14
23,No,Travel_Rarely,389,Human Resources,24,1,Life Sciences,1,149,3,Female,76,1,2,Human Resources,4,Single,6537,22460,5,Y,Yes,23,3,3,80,1,35,5,4,4,16,3,10
22,No,Travel_Rarely,643,Sales,1,2,Marketing,1,150,3,Female,41,4,4,Healthcare Representative,3,Single,5235,15538,3,Y,No,24,3,4,80,1,38,4,3,16,9,2,6
19,Yes,Non-Travel,193,Research & Development,27,4,Medical,1,151,4,Male,47,1,3,Laboratory Technician,4,Divorced,17887,24381,8,Y,No,20,2,1,80,0,10,4,3,28,12,3,11
35,No,Non-Travel,402,Human Resources,1,3,Marketing,1,152,2,Female,56,2,5,Manager,4,Married,5970,23292,6,Y,No,17,2,1,80,3,27,2,4,2,6,6,6
55,No,Travel_Frequently,187,Sales,13,3,Other,1,153,1,Male,63,1,5,Manager,2,Single,13970,9547,5,Y,Yes,10,2,3,80,3,31,1,1,0,3,3,11
30,No,Non-Travel,1398,Human Resources,14,1,Life Sciences,1,154,3,Female,59,4,2,Human Resources,4,Single,8872,23186,4,Y,Yes,12,4,3,80,3,14,5,3,21,16,5,13
54,No,Non-Travel,147,Sales,3,2,Medical,1,155,2,Female,43,1,3,Human Resources,4,Married,11541,14451,0,Y,Yes,10,1,1,80,2,28,3,1,15,15,10,1
30,Yes,Non-Travel,594,Research & Development,10,2,Medical,1,156,3,Female,89,4,2,Manager,1,Married,12216,14310,3,Y,Yes,13,3,4,80,0,39,2,1,2,6,10,6
39,Yes,Travel_Frequently,1230,Human Resources,8,1,Technical Degree,1,157,3,Female,67,4,3,Manager,4,Single,17902,12920,2,Y,Yes,21,3,3,80,0,32,0,4,20,3,0,11
28,Yes,Non-Travel,1444,Sales,17,4,Other,1,158,1,Female,44,4,4,Manufacturing Director,2,Divorced,11190,15207,0,Y,No,15,3,1,80,0,32,3,3,26,0,3,4
38,Yes,Travel_Frequently,1053,Sales,5,1,Medical,1,159,2,Female,79,4,1,Manager,1,Single,9200,21390,7,Y,No,22,3,2,80,1,20,0,1,3,15,11,12
21,No,Travel_Rarely,1013,Human Resources,25,2,Marketing,1,160,3,Female,34,2,2,Manager,4,Married,19680,17597,0,Y,Yes,12,1,2,80,1,38,5,3,27,0,6,11
20,No,Non-Travel,1481,Sales,4,3,Marketing,1,161,4,Male,95,4,1,Research Scientist,4,Divorced,4614,21217,4,Y,Yes,17,2,1,80,0,13,3,2,29,13,10,13
59,No,Non-Travel,425,Research & Development,14,2,Life Sciences,1,162,3,Male,67,1,3,Human Resources,1,Single,9582,7833,6,Y,Yes,21,2,1,80,3,12,5,3,19,18,9,0
39,No,Travel_Frequently,1390,Research & Development,2,4,Other,1,163,4,Female,46,3,1,Manufacturing Director,1,Married,7361,14344,5,Y,Yes,10,1,4,80,1,34,0,3,23,19,7,3
20,No,Travel_Rarely,250,Sales,24,3,Other,1,164,2,Female,79,2,1,Healthcare Representative,3,Divorced,19384,21815,3,Y,Yes,24,2,2,80,1,1,0,3,28,2,9,8
59,No,Travel_Rarely,711,Human Resources,24,1,Marketing,1,165,4,Female,74,1,2,Sales Executive,3,Single,2397,8043,1,Y,No,13,4,3,80,1,18,0,1,18,12,11,11
46,No,Travel_Rarely,108,Research & Development,4,4,Technical Degree,1,166,1,Male,81,4,1,Manager,3,Divorced,6338,13993,7,Y,Yes,19,2,2,80,1,31,3,1,19,12,9,4
40,No,Travel_Rarely,1230,Sales,12,3,Other,1,167,1,Male,72,2,3,Laboratory Technician,2,Single,16065,5531,3,Y,No,19,2,2,80,3,33,1,2,22,0,0,14
50,No,Travel_Rarely,1222,Research & Development,25,3,Medical,1,168,2,Female,80,2,2,Sales Representative,2,Single,14425,6880,1,Y,Yes,13,4,4,80,0,32,0,2,24,2,3,8
34,Yes,Non-Travel,973,Sales,27,2,Life Sciences,1,169,3,Female,73,1,3,Healthcare Representative,3,Married,8641,7179,8,Y,No,17,1,3,80,3,37,3,1,18,11,8,8
38,No,Travel_Rarely,630,Human Resources,28,4,Medical,1,170,1,Female,67,3,1,Research Scientist,2,Divorced,13662,17842,5,Y,Yes,13,4,3,80,2,6,4,2,21,3,5,13
54,Yes,Non-Travel,231,Research & Development,29,3,Life Sciences,1,171,1,Male,50,4,5,Manufacturing Director,2,Single,19089,18164,9,Y,Yes,18,1,1,80,0,10,4,4,4,7,9,11
59,Yes,Travel_Rarely,141,Sales,2,4,Life Sciences,1,172,2,Male,81,4,5,Research Scientist,4,Single,5567,6690,3,Y,No,12,4,2,80,0,29,1,2,13,1,7,4
57,No,Travel_Rarely,105,Human Resources,9,2,Medical,1,173,1,Male,35,1,1,Human Resources,1,Married,16010,9625,4,Y,Yes,13,2,2,80,0,9,1,3,5,19,1,6
57,No,Non-Travel,578,Research & Development,28,2,Other,1,174,2,Male,64,2,5,Sales Representative,3,Single,10477,20355,9,Y,No,13,3,2,80,3,25,3,4,23,7,14,2
43,No,Non-Travel,1212,Research & Development,15,1,Marketing,1,175,3,Male,90,1,4,Healthcare Representative,1,Divorced,18410,4869,1,Y,Yes,12,3,4,80,3,0,0,2,26,2,4,5
28,No,Non-Travel,407,Research & Development,5,1,Technical Degree,1,176,1,Female,41,3,3,Human Resources,1,Single,3448,11959,2,Y,Yes,14,2,3,80,1,9,4,4,12,5,10,8
45,No,Non-Travel,232,Research & Development,17,3,Other,1,177,2,Female,38,1,4,Human Resources,4,Single,4697,22790,5,Y,Yes,12,2,3,80,0,13,1,1,16,13,12,11
31,No,Non-Travel,1161,Sales,10,1,Life Sciences,1,178,2,Male,61,2,2,Sales Executive,3,Single,9007,19090,9,Y,Yes,19,4,2,80,3,12,2,2,28,17,12,5
20,No,Travel_Frequently,551,Sales,8,2,Life Sciences,1,179,4,Female,77,2,4,Research Scientist,4,Single,2686,4572,0,Y,Yes,15,4,3,80,0,28,0,4,4,2,10,11
59,No,Non-Travel,582,Sales,7,1,Medical,1,180,2,Female,35,1,2,Sales Executive,1,Divorced,1122,23003,6,Y,Yes,22,3,2,80,1,20,1,3,16,7,4,2
45,No,Travel_Rarely,830,Sales,12,3,Medical,1,181,1,Female,98,3,5,Sales Executive,1,Divorced,4628,15977,0,Y,Yes,11,1,2,80,3,34,5,1,4,2,4,9
51,No,Travel_Rarely,326,Human Resources,25,2,Life Sciences,1,182,4,Female,88,1,4,Research Scientist,2,Divorced,16051,22276,6,Y,No,13,2,3,80,0,27,3,4,19,11,4,6
38,Yes,Travel_Frequently,157,Sales,16,1,Life Sciences,1,183,1,Male,82,2,5,Sales Executive,2,Married,1199,17409,1,Y,No,16,3,2,80,2,17,0,4,24,4,5,11
41,No,Travel_Frequently,755,Sales,10,3,Life Sciences,1,184,2,Male,67,2,5,Laboratory Technician,2,Married,19703,2797,8,Y,No,24,4,4,80,0,11,3,4,26,1,0,9
22,No,Travel_Frequently,405,Research & Development,17,3,Medical,1,185,3,Female,30,2,5,Sales Executive,3,Married,3208,10201,1,Y,Yes,24,1,2,80,2,34,1,3,18,15,12,5
48,No,Non-Travel,673,Research & Development,8,2,Technical Degree,1,186,3,Female,97,4,1,Research Scientist,2,Divorced,19614,4826,5,Y,Yes,20,3,3,80,2,22,2,3,25,18,14,10
21,No,Travel_Rarely,831,Research & Development,10,1,Other,1,187,1,Male,83,4,2,Research Scientist,2,Divorced,5441,21365,2,Y,Yes,11,3,2,80,1,6,1,2,3,11,8,8
52,No,Non-Travel,996,Research & Development,1,2,Marketing,1,188,4,Female,45,1,4,Sales Executive,3,Married,19034,10080,1,Y,Yes,12,4,4,80,3,6,0,3,8,2,2,1
28,Yes,Travel_Frequently,277,Sales,1,2,Medical,1,189,2,Female,97,1,5,Healthcare Representative,4,Single,11871,15194,7,Y,No,13,2,3,80,1,22,5,4,28,19,12,14
39,No,Travel_Frequently,497,Sales,28,1,Life Sciences,1,190,1,Female,52,4,5,Laboratory Technician,4,Single,17926,11924,8,Y,Yes,17,4,2,80,2,37,2,2,20,7,8,4
45,No,Travel_Rarely,612,Sales,2,2,Technical Degree,1,191,2,Female,75,1,1,Sales Executive,2,Divorced,8159,16003,2,Y,No,23,4,1,80,2,9,3,2,23,16,7,8
25,No,Non-Travel,1154,Sales,14,1,Other,1,192,3,Male,82,2,2,Research Scientist,3,Married,15105,8454,4,Y,Yes,21,4,1,80,3,16,2,3,11,16,8,9
45,Yes,Travel_Frequently,1036,Sales,24,2,Marketing,1,193,1,Female,73,1,3,Research Scientist,3,Married,10546,9180,5,Y,No,19,3,2,80,0,8,0,4,15,17,3,10
45,No,Travel_Rarely,578,Research & Development,24,1,Other,1,194,4,Female,66,4,2,Sales Representative,2,Single,3357,13126,0,Y,No,14,3,4,80,3,14,2,2,6,6,8,1
44,No,Travel_Frequently,151,Human Resources,5,3,Life Sciences,1,195,3,Female,62,2,1,Human Resources,4,Divorced,12680,23024,2,Y,Yes,14,4,4,80,2,38,0,1,28,12,3,9
46,No,Non-Travel,304,Sales,6,3,Medical,1,196,3,Female,60,1,3,Manufacturing Director,2,Single,14708,11869,8,Y,No,22,2,4,80,3,30,0,4,29,19,7,13
53,No,Travel_Rarely,199,Human Resources,29,4,Life Sciences,1,197,3,Female,81,2,3,Research Scientist,2,Single,19407,22318,5,Y,Yes,13,3,1,80,2,37,2,3,18,9,2,14
41,No,Non-Travel,1455,Sales,20,2,Technical Degree,1,198,1,Male,68,1,1,Healthcare Representative,2,Married,6106,11211,0,Y,No,10,1,4,80,0,38,2,2,29,17,1,1
40,No,Travel_Frequently,819,Research & Development,1,3,Technical Degree,1,199,1,Female,44,1,1,Laboratory Technician,4,Married,11959,9116,6,Y,No,11,1,1,80,0,23,5,1,12,7,13,12
33,No,Travel_Rarely,967,Human Resources,10,1,Medical,1,200,2,Male,43,3,3,Laboratory Technician,4,Single,17258,14552,1,Y,No,20,2,1,80,2,21,5,3,27,0,12,8
